YEAR,CERT,NAMEFULL,BRNUM,ADDRESBR,NAMEBR,BRSERTYP,CITY2BR,CNTYNAMB,CNTYNUMB,DEPSUMBR,BKMO,SIMS_ACQUIRED_DATE,SIMS_ESTABLISHED_DATE,SIMS_LATITUDE,SIMS_LONGITUDE,STNAMEBR,STNUMBR,UNINUMBR,ZIPBR
2021,17748,  Gorham Savings Bank,7,  395 Gorham Road,  South Portland Branch,11,South Portland,Cumberland,5,58266,0,,9/29/2003,43.636453,-70.331287,Maine,23,423237,4106
2021,17748,  Gorham Savings Bank,8,  172 Commercial Street,  Portland Branch,11,Portland,Cumberland,5,124292,0,,6/21/2004,43.655887,-70.252424,Maine,23,429561,4101
2021,17748,  Gorham Savings Bank,9,  71 Marginal Way,  Portland Marginal Way Branch,11,Portland,Cumberland,5,141370,0,,11/15/2004,43.661734,-70.265412,Maine,23,433585,4101
2021,17748,  Gorham Savings Bank,10,  202 Us Route One,  Falmouth-Foreside Branch,11,Falmouth,Cumberland,5,66882,0,,6/8/2010,43.719622,-70.232816,Maine,23,510011,4105
2021,17748,  Gorham Savings Bank,12,  118 Congress Street,  Portland Congress Street Branch,11,Portland,Cumberland,5,51,0,,9/21/2015,43.665956,-70.247742,Maine,23,572462,4101
2021,17748,  Gorham Savings Bank,13,  One India Street,  India Street Portland Branch,11,Portland,Cumberland,5,6209,0,,4/3/2017,43.659383,-70.248522,Maine,23,587694,4101
2021,17748,  Gorham Savings Bank,14,  288 Main Street,  Yarmouth,11,Yarmouth,Cumberland,5,3210,0,,9/12/2019,43.801807,-70.189832,Maine,23,616966,4096
2021,17749,  Bath Savings Institution,0,  105 Front St,  Bath Savings Institution,11,Bath,Sagadahoc,23,356545,1,,1852-04-19,43.91364,-69.81386,Maine,23,11704,4530
2021,17749,  Bath Savings Institution,1,  8 Church Street,  Damariscotta Branch,11,Damariscotta,Lincoln,15,61552,0,,1/6/1969,44.03216,-69.528793,Maine,23,242671,4543
2021,17749,  Bath Savings Institution,2,  3 Pleasant Street,  Brunswick Branch,11,Brunswick,Cumberland,5,150256,0,,6/1/1987,43.914496,-69.965086,Maine,23,242672,4011
2021,17749,  Bath Savings Institution,3,  239 U.S. Route One,  Falmouth Branch,11,Falmouth,Cumberland,5,61884,0,,9/20/1993,43.722402,-70.232471,Maine,23,242673,4105
2021,17749,  Bath Savings Institution,4,  189 Lower Main Street,  Freeport Branch,11,Freeport,Cumberland,5,136625,0,,5/16/1994,43.846394,-70.114333,Maine,23,242674,4032
2021,17749,  Bath Savings Institution,5,  52 Falmouth Road,  Oceanview Retirement Com. Branch,29,Falmouth,Cumberland,5,6301,0,,12/8/1995,43.726015,-70.250428,Maine,23,242675,4105
2021,17749,  Bath Savings Institution,7,  424 U.S. Route One,  Yarmouth Branch,11,Yarmouth,Cumberland,5,58837,0,,11/18/1996,43.796355,-70.188494,Maine,23,242677,4096
2021,17749,  Bath Savings Institution,8,  26 Elm Street,  Highlands Retire. Community Branch,29,Topsham,Sagadahoc,23,9401,0,,10/29/1997,43.926834,-69.959846,Maine,23,242678,4086
2021,17749,  Bath Savings Institution,9,  1 Todd Ave,  Boothbay Harbor,11,Boothbay Harbor,Lincoln,15,41406,0,,6/21/1999,43.85168,-69.628031,Maine,23,242679,4538
2021,17749,  Bath Savings Institution,10,  46 Auburn Street,  Portland Branch,11,Portland,Cumberland,5,43159,0,,5/10/2004,43.702055,-70.289185,Maine,23,428157,4103
2021,17749,  Bath Savings Institution,11,  225 Ocean Street,  South Portland Branch,11,South Portland,Cumberland,5,20444,0,,2/27/2012,43.634711,-70.252296,Maine,23,529277,4106
2021,17749,  Bath Savings Institution,13,  777 Stevens Ave,  Park Danforth Branch,29,Portland,Cumberland,5,314,0,,4/21/2017,43.685123,-70.293547,Maine,23,589852,4103
2021,17749,  Bath Savings Institution,14,  34 Spring Street,  Westbrook Branch Office,11,Westbrook,Cumberland,5,25,0,,6/28/2021,43.675277,-70.362618,Maine,23,634893,4092
2021,17751,  Androscoggin Savings Bank,0,  30 Lisbon St,  Androscoggin Savings Bank,11,Lewiston,Androscoggin,1,236462,1,,1870-01-01,44.09819,-70.217711,Maine,23,11706,4240
2021,17751,  Androscoggin Savings Bank,1,  12 Subaru Drive,  Turner Street Branch,11,Auburn,Androscoggin,1,51318,0,,11/10/1965,44.085998,-70.242065,Maine,23,242686,4210
2021,17751,  Androscoggin Savings Bank,2,  505 Sabattus Street,  Sabattus Street Branch,11,Lewiston,Androscoggin,1,76330,0,,4/15/1971,44.101561,-70.189712,Maine,23,242687,4240
2021,17751,  Androscoggin Savings Bank,3,  683 Minot Avenue,  Minot Avenue Branch,11,Auburn,Androscoggin,1,85814,0,,10/14/1972,44.082088,-70.254749,Maine,23,242688,4210
2021,17751,  Androscoggin Savings Bank,4,  208 1/2 Maine Street,  Brunswick Branch,11,Brunswick,Cumberland,5,186782,0,,7/1/1974,43.904583,-69.966252,Maine,23,242689,4011
2021,17751,  Androscoggin Savings Bank,8,  170 Main Street,  South Paris Branch,11,South Paris,Oxford,17,76940,0,12/1/1990,6/28/1966,44.2157,-70.518284,Maine,23,229421,4281
2021,17751,  Androscoggin Savings Bank,9,  580 Lisbon Road,  Lisbon Falls Branch,11,Lisbon Falls,Androscoggin,1,34896,0,,8/16/1996,44.00392,-70.070862,Maine,23,242693,4252
2021,17751,  Androscoggin Savings Bank,10,  24 Portland Road,  Gray Branch,11,Gray,Cumberland,5,85535,0,,5/18/1998,43.881324,-70.329443,Maine,23,242694,4039
2021,17751,  Androscoggin Savings Bank,12,  6 Androscoggin Lane,  Jay Branch,11,Jay,Franklin,7,87420,0,1/16/1999,2/25/1967,44.528424,-70.210194,Maine,23,227820,4239
2021,17751,  Androscoggin Savings Bank,13,  207 Auburn Rd Route 4,  Turner Branch,11,Turner,Androscoggin,1,79731,0,1/16/1999,12/31/1990,44.196706,-70.242421,Maine,23,227823,4282
